,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,neighborhood,year_remod/add,exterior_1st,exterior_2nd,mas_vnr_type,mas_vnr_area,foundation,bsmt_cond,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,totrms_abvgrd,functional,garage_type,garage_cond,paved_drive,wood_deck_sf,sale_type,saleprice,exter_qual_cond,overall_qual_cond,bsmt,heatingmod,kitchen_and_qual,fireplaces_and_qual,garage,porch_total,age
1181,50,RL,0.0,13650,Pave,None,Sawyer,1958,MetalSd,MetalSd,None,0.0,CBlock,TA,1252,668,0,1920,1.0,0.0,2,8,8,Attchd,TA,Y,0,WD ,172500,16,25,6867.0,1.512490683845176,4,4,2706.0,0,48
1182,20,RL,67.0,8308,Pave,None,Edwards,1963,VinylSd,VinylSd,Stone,20.0,CBlock,TA,1088,0,0,1088,0.0,0.0,1,4,8,Detchd,TA,P,0,COD,110000,12,24,5819.0,0.9074944103071056,3,0,3120.0,0,44
1183,20,RL,0.0,9450,Pave,None,NAmes,1957,Wd Sdng,Wd Sdng,BrkFace,160.0,CBlock,TA,1362,0,0,1362,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,140000,9,20,7015.0,0.9074944103071056,3,4,13824.0,0,52
1184,20,RL,78.0,9317,Pave,None,CollgCr,2006,VinylSd,VinylSd,None,0.0,PConc,TA,1314,0,0,1314,0.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,176432,12,30,10560.0,1.2099925470761408,4,4,5280.0,22,1
1185,20,RL,0.0,7153,Pave,None,SawyerW,1991,HdBoard,HdBoard,BrkFace,88.0,CBlock,TA,1294,0,0,1294,1.0,0.0,2,6,8,Attchd,TA,Y,112,WD ,179200,9,30,12624.0,1.2099925470761408,4,0,5952.0,51,17
1186,20,RL,68.0,8814,Pave,None,CollgCr,2007,VinylSd,VinylSd,BrkFace,80.0,PConc,TA,1274,0,0,1274,1.0,0.0,2,6,8,Attchd,TA,Y,264,New,203000,12,35,12042.0,1.512490683845176,4,0,6096.0,98,2
1187,20,RL,83.0,9849,Pave,None,Somerst,2007,VinylSd,VinylSd,Stone,0.0,PConc,TA,1689,0,0,1689,0.0,0.0,2,7,8,Attchd,TA,Y,0,New,248328,12,42,40536.0,1.512490683845176,4,0,17172.0,56,0
1188,20,RL,79.0,14463,Pave,None,Timber,2008,CemntBd,CmentBd,BrkFace,406.0,PConc,TA,1641,0,0,1641,1.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,316500,15,45,50030.0,1.512490683845176,5,0,23895.0,95,1
1189,50,RL,50.0,5190,Pave,None,Edwards,1950,BrkFace,Plywood,None,0.0,CBlock,TA,617,462,0,1079,0.0,0.0,1,5,8,Attchd,TA,Y,135,WD ,125600,9,35,3420.0,0.9074944103071056,3,4,747.0,0,60
1190,20,RM,65.0,9750,Pave,None,OldTown,1959,MetalSd,MetalSd,BrkFace,164.0,CBlock,TA,984,0,0,984,1.0,0.0,1,5,8,Detchd,TA,N,0,WD ,110000,9,30,5904.0,1.2099925470761408,2,0,924.0,0,49
1191,30,RM,50.0,6000,Pave,None,OldTown,1950,MetalSd,MetalSd,None,0.0,PConc,TA,960,0,0,960,0.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,108500,9,16,6260.0,1.2099925470761408,2,0,924.0,0,87
1192,20,C (all),66.0,8712,Grvl,None,IDOTRR,1952,Wd Sdng,Wd Sdng,None,0.0,CBlock,TA,1044,0,0,1044,0.0,0.0,1,4,8,Basment,TA,N,0,WD ,55993,6,25,9720.0,0.9074944103071056,2,0,3024.0,0,58
1193,50,RM,69.0,11851,Pave,None,OldTown,2009,VinylSd,VinylSd,None,0.0,BrkTil,TA,1027,606,0,1633,0.0,0.0,1,7,8,Detchd,TA,Y,0,WD ,129000,12,35,6942.0,1.512490683845176,4,4,720.0,100,62
1194,20,RL,54.0,13811,Pave,None,Timber,1987,HdBoard,HdBoard,BrkFace,72.0,CBlock,Gd,1137,0,0,1137,1.0,0.0,2,5,8,Attchd,TA,Y,125,WD ,176000,9,36,10776.0,1.2099925470761408,4,3,3306.0,0,19
1195,20,RL,83.0,10143,Pave,None,NAmes,1963,HdBoard,HdBoard,BrkFace,295.0,CBlock,TA,1380,0,0,1380,0.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,154000,9,42,8280.0,0.6049962735380704,3,0,1092.0,216,46
1196,20,RL,93.0,18265,Pave,None,Timber,1986,Plywood,HdBoard,BrkFace,228.0,CBlock,Gd,1256,0,0,1256,0.0,0.0,2,6,8,Attchd,TA,Y,282,WD ,180000,16,30,24084.0,1.512490683845176,4,2,3468.0,0,22
1197,120,RM,44.0,4224,Pave,None,MeadowV,1976,CemntBd,CmentBd,None,0.0,PConc,TA,1142,0,0,1142,1.0,0.0,1,6,8,Attchd,TA,Y,536,WD ,134000,9,25,10010.0,0.9074944103071056,3,1,9504.0,90,31
1198,20,RL,84.0,12615,Pave,None,Edwards,2001,WdShing,Wd Shng,None,0.0,CBlock,Gd,2158,0,0,2158,1.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,243000,9,42,19728.0,0.9074944103071056,4,4,3456.0,29,57
1199,20,RL,85.0,14536,Pave,None,Timber,2003,VinylSd,VinylSd,BrkFace,236.0,PConc,TA,1629,0,0,1629,1.0,0.0,2,9,8,Attchd,TA,Y,0,WD ,270000,12,40,30984.0,1.512490683845176,4,4,21816.0,252,5
1200,20,RL,71.0,9187,Pave,None,Mitchel,1983,VinylSd,VinylSd,None,0.0,PConc,TA,1080,0,0,1080,0.0,0.0,1,5,8,Attchd,TA,Y,120,WD ,134000,12,30,7176.0,0.9074944103071056,3,0,2904.0,0,24
1201,60,RL,90.0,9900,Pave,None,NoRidge,1993,HdBoard,HdBoard,BrkFace,256.0,PConc,TA,1372,1274,0,2646,1.0,0.0,2,9,8,Attchd,TA,Y,340,WD ,260000,12,35,33234.0,1.512490683845176,4,3,11808.0,60,16
1202,60,RL,64.0,8333,Pave,None,CollgCr,2006,VinylSd,VinylSd,None,0.0,PConc,TA,738,753,0,1491,0.0,0.0,2,7,8,Attchd,TA,Y,100,WD ,168675,12,35,5904.0,1.2099925470761408,4,4,5808.0,30,1
1203,80,RL,0.0,10147,Pave,None,Gilbert,1994,HdBoard,HdBoard,BrkFace,32.0,PConc,TA,924,770,0,1694,0.0,0.0,2,7,8,BuiltIn,TA,Y,256,WD ,160000,9,30,2764.0,1.2099925470761408,3,3,7164.0,64,13
1204,50,RM,44.0,5914,Pave,Grvl,OldTown,1996,Wd Sdng,HdBoard,None,0.0,BrkTil,TA,684,396,0,1080,0.0,0.0,1,5,8,None,None,N,0,WD ,95000,9,45,2736.0,1.2099925470761408,4,0,0.0,165,118
1205,60,RL,79.0,11646,Pave,None,CollgCr,2006,VinylSd,VinylSd,None,0.0,PConc,TA,704,718,0,1422,0.0,0.0,2,7,8,Attchd,TA,Y,36,WD ,173000,12,30,16896.0,1.512490683845176,4,4,7920.0,28,4
1206,20,FV,60.0,7200,Pave,Pave,Somerst,2006,VinylSd,VinylSd,None,0.0,PConc,Gd,1301,0,0,1301,1.0,0.0,2,5,8,Attchd,TA,Y,216,New,187750,12,35,10344.0,1.512490683845176,4,4,6864.0,121,0
1207,60,RL,46.0,20544,Pave,None,NWAmes,1991,Plywood,Plywood,BrkFace,123.0,CBlock,TA,1236,857,0,2093,0.0,0.0,2,7,8,Attchd,TA,Y,364,WD ,215000,12,42,6328.0,1.2099925470761408,3,3,9756.0,63,22
1208,20,RL,0.0,9981,Pave,None,Sawyer,1967,MetalSd,MetalSd,BrkFace,340.0,CBlock,TA,1073,0,0,1073,0.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,120000,9,25,12434.0,1.2099925470761408,3,0,1620.0,90,41
1209,20,RL,70.0,8251,Pave,None,Somerst,2006,VinylSd,VinylSd,BrkFace,143.0,PConc,Gd,1506,0,0,1506,1.0,0.0,2,7,8,Attchd,TA,Y,192,WD ,249000,12,35,31188.0,1.512490683845176,4,4,8064.0,35,2
1210,20,RL,78.0,10140,Pave,None,NWAmes,1967,HdBoard,HdBoard,BrkFace,264.0,CBlock,TA,1334,0,0,1334,1.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,164500,9,42,8489.0,1.2099925470761408,3,0,5724.0,284,39
1211,120,RM,0.0,8239,Pave,None,GrnHill,1986,BrkFace,Wd Sdng,None,0.0,CBlock,None,1295,0,0,1295,0.0,0.0,2,5,8,Attchd,TA,Y,0,WD ,230000,12,35,0.0,1.2099925470761408,4,0,1872.0,0,20
1212,70,RM,0.0,5700,Pave,None,OldTown,1990,Wd Sdng,Wd Shng,None,0.0,BrkTil,TA,672,672,0,1344,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,140000,9,42,4032.0,1.2099925470761408,4,4,2736.0,0,78
1213,20,RL,60.0,7200,Pave,None,NAmes,1952,MetalSd,MetalSd,None,0.0,CBlock,Gd,732,0,0,732,1.0,0.0,1,4,8,Detchd,TA,Y,0,WD ,118900,12,35,5754.0,0.9074944103071056,3,0,720.0,68,57
1214,20,RL,71.0,9178,Pave,None,CollgCr,2008,VinylSd,VinylSd,None,0.0,PConc,TA,1468,0,0,1468,0.0,0.0,2,6,8,Attchd,TA,Y,192,WD ,239900,12,40,35232.0,1.512490683845176,4,4,16272.0,142,1
1215,120,RL,53.0,4043,Pave,None,NPkVill,1975,Plywood,Plywood,None,0.0,CBlock,TA,1069,0,0,1069,0.0,1.0,2,4,8,Attchd,TA,Y,0,WD ,146300,9,30,9279.0,1.2099925470761408,3,1,5280.0,280,31
1216,120,RM,0.0,4224,Pave,None,MeadowV,1975,CemntBd,CmentBd,None,0.0,PConc,TA,1040,0,0,1040,0.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,124000,9,30,9858.0,1.2099925470761408,3,0,2994.0,100,33
1217,190,RL,75.0,11235,Pave,None,Sawyer,1963,HdBoard,HdBoard,None,0.0,CBlock,TA,999,0,0,999,1.0,0.0,1,6,8,Detchd,TA,Y,40,WD ,130000,9,25,15725.0,0.9074944103071056,3,0,924.0,176,44
1218,20,RL,65.0,8450,Pave,None,SawyerW,2001,VinylSd,VinylSd,BrkFace,108.0,PConc,TA,1349,0,0,1349,0.0,0.0,2,6,8,Attchd,TA,Y,120,WD ,179000,9,35,10792.0,1.512490683845176,3,0,3234.0,55,7
1219,20,RL,99.0,11851,Pave,None,Gilbert,1990,HdBoard,HdBoard,None,0.0,PConc,TA,1442,0,0,1442,0.0,0.0,2,5,8,Attchd,TA,Y,0,WD ,180500,9,35,11392.0,1.512490683845176,3,0,6000.0,542,19
1220,30,RM,47.0,4608,Pave,None,OldTown,1950,MetalSd,MetalSd,None,0.0,CBlock,TA,747,0,0,747,0.0,0.0,1,4,8,Attchd,TA,Y,0,WD ,80000,12,24,4482.0,0.9074944103071056,3,0,660.0,0,65
1221,20,RL,78.0,9262,Pave,None,Somerst,2009,CemntBd,CmentBd,Stone,194.0,PConc,TA,1578,0,0,1578,0.0,0.0,2,7,8,Attchd,TA,Y,0,New,287090,12,40,12584.0,1.512490683845176,5,4,22680.0,36,1
1222,20,RM,70.0,12702,Pave,None,OldTown,1956,BrkFace,BrkFace,None,0.0,PConc,None,882,0,0,882,0.0,0.0,1,4,8,Detchd,TA,Y,0,WD ,97000,9,25,0.0,1.2099925470761408,3,0,924.0,45,52
1223,120,RL,0.0,2938,Pave,None,Blmngtn,2002,VinylSd,VinylSd,BrkFace,40.0,PConc,TA,1511,0,0,1511,1.0,0.0,2,5,8,Attchd,TA,Y,130,WD ,246990,12,35,26604.0,1.512490683845176,4,3,7164.0,30,4
1224,20,RL,160.0,18160,Grvl,None,Gilbert,1964,HdBoard,HdBoard,BrkCmn,138.0,CBlock,TA,1128,0,0,1128,1.0,0.0,1,6,8,Attchd,TA,P,0,WD ,154204,9,36,20686.0,0.6049962735380704,3,3,2880.0,108,43
1225,20,RL,76.0,11355,Pave,None,NAmes,2001,HdBoard,HdBoard,BrkFace,125.0,CBlock,TA,1312,0,0,1312,0.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,186000,9,49,8509.0,1.512490683845176,3,4,5940.0,304,50
1226,160,RM,21.0,1680,Pave,None,BrDale,1972,HdBoard,HdBoard,BrkFace,356.0,CBlock,TA,630,672,0,1302,0.0,0.0,2,6,8,Detchd,TA,Y,0,WD ,111750,9,25,3780.0,0.9074944103071056,3,0,792.0,0,36
1227,20,RL,110.0,14300,Pave,None,NridgHt,2004,VinylSd,VinylSd,BrkFace,1095.0,PConc,TA,2696,0,0,2696,1.0,0.0,2,10,8,Attchd,TA,Y,220,WD ,500000,15,45,94618.0,1.512490683845176,5,8,25866.0,150,7
1228,60,RL,65.0,10616,Pave,None,CollgCr,2007,VinylSd,VinylSd,None,0.0,PConc,TA,628,728,0,1356,0.0,0.0,2,6,8,BuiltIn,TA,Y,100,New,177439,12,35,5024.0,1.512490683845176,4,4,8712.0,24,1
1229,60,RL,96.0,11308,Pave,None,NridgHt,2008,VinylSd,VinylSd,Stone,154.0,PConc,TA,1130,1054,0,2184,1.0,0.0,2,10,8,Attchd,TA,Y,0,WD ,335000,15,45,24696.0,1.512490683845176,5,4,22572.0,102,1
1230,60,RL,80.0,10480,Pave,None,NWAmes,1976,Plywood,Plywood,BrkFace,660.0,CBlock,TA,1098,866,0,1964,0.0,0.0,2,8,8,Attchd,TA,Y,0,WD ,205000,9,42,5624.0,0.9074944103071056,3,4,5796.0,69,32
1231,120,RL,35.0,5118,Pave,None,StoneBr,1990,CemntBd,CmentBd,None,0.0,PConc,TA,1321,0,0,1321,1.0,0.0,1,4,8,Attchd,TA,Y,0,WD ,212000,12,40,32724.0,1.2099925470761408,4,3,5808.0,64,17
1232,120,RM,44.0,3811,Pave,None,Crawfor,2005,CemntBd,CmentBd,Stone,186.0,PConc,TA,1646,0,0,1646,1.0,1.0,2,5,8,Attchd,TA,Y,128,WD ,246000,12,40,44538.0,1.512490683845176,4,4,9450.0,208,6
1233,20,RL,0.0,10825,Pave,None,NWAmes,1983,WdShing,Plywood,BrkFace,174.0,CBlock,TA,1260,0,0,1260,1.0,0.0,2,6,8,Attchd,TA,Y,152,WD ,181900,12,49,18666.0,0.9074944103071056,3,0,3588.0,0,25
1234,50,RM,50.0,5500,Pave,None,OldTown,2001,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,926,0,390,1316,1.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,130000,9,35,6706.0,0.9074944103071056,3,0,2904.0,0,81
1235,70,RM,60.0,9600,Pave,Grvl,OldTown,2002,Wd Sdng,Wd Shng,None,0.0,BrkTil,Fa,768,664,0,1432,0.0,0.0,2,7,8,Detchd,Gd,Y,270,WD ,132000,12,35,1056.0,1.512490683845176,3,0,2160.0,0,97
1236,60,RL,75.0,9317,Pave,None,SawyerW,2001,VinylSd,VinylSd,None,0.0,PConc,Gd,1029,929,0,1958,1.0,0.0,2,7,8,Attchd,TA,Y,202,CWD,220000,16,35,7226.0,1.512490683845176,4,3,5988.0,93,13
1237,20,RL,0.0,11838,Pave,None,CollgCr,2001,VinylSd,VinylSd,None,0.0,PConc,TA,1788,0,0,1788,0.0,0.0,2,7,8,Attchd,TA,Y,202,WD ,236500,12,40,42072.0,1.512490683845176,5,3,6264.0,151,8
1238,60,FV,75.0,8004,Pave,None,Somerst,2009,VinylSd,VinylSd,Stone,110.0,PConc,TA,832,1103,0,1935,1.0,0.0,2,8,8,BuiltIn,TA,Y,0,New,263435,12,40,7744.0,1.512490683845176,3,0,9936.0,150,0
1239,50,RM,60.0,6876,Pave,None,IDOTRR,1958,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,1272,0,697,1969,0.0,0.0,2,9,7,Detchd,TA,Y,0,COD,141000,9,36,7632.0,0.9074944103071056,3,4,2400.0,34,70
1240,60,RL,0.0,8396,Pave,None,Gilbert,2003,VinylSd,VinylSd,BrkFace,196.0,PConc,TA,847,1139,0,1986,0.0,0.0,2,9,8,BuiltIn,TA,Y,120,WD ,213000,12,35,6776.0,1.512490683845176,4,4,7812.0,48,5
1241,20,RL,73.0,9803,Pave,None,Timber,2010,VinylSd,VinylSd,None,0.0,PConc,TA,1214,0,0,1214,0.0,0.0,2,6,8,Attchd,TA,Y,0,New,179781,12,35,9712.0,1.512490683845176,4,0,6240.0,25,1
1242,120,RL,48.0,6240,Pave,None,NridgHt,2007,MetalSd,MetalSd,BrkFace,176.0,PConc,TA,1342,0,0,1342,1.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,234250,12,40,12428.0,1.512490683845176,4,4,9900.0,35,2
1243,20,RL,0.0,15498,Pave,None,Timber,1976,Stone,HdBoard,None,0.0,CBlock,TA,2898,0,0,2898,1.0,0.0,2,10,8,Attchd,TA,Y,0,COD,287000,12,48,25405.0,0.9074944103071056,4,4,11970.0,72,32
1245,30,RM,60.0,6180,Pave,None,BrkSide,1950,Wd Sdng,Wd Sdng,None,0.0,BrkTil,TA,986,0,0,986,0.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,102000,9,30,5760.0,0.9074944103071056,3,4,540.0,128,81
1246,45,RM,57.0,7449,Pave,Grvl,IDOTRR,1950,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,1108,0,0,1108,0.0,0.0,1,6,8,Attchd,TA,N,0,WD ,139400,9,49,3822.0,1.512490683845176,4,4,840.0,0,77
1247,50,RL,60.0,10410,Pave,Grvl,OldTown,1950,Wd Sdng,Wd Sdng,None,0.0,PConc,TA,694,520,0,1214,0.0,0.0,1,6,8,Detchd,TA,Y,216,WD ,105000,9,12,4032.0,0.9074944103071056,3,0,8424.0,0,91
1248,20,RL,95.0,15865,Pave,None,NAmes,1970,Wd Sdng,Wd Sdng,None,0.0,PConc,Gd,2217,0,0,2217,1.0,0.0,2,8,8,Attchd,TA,Y,81,WD ,268000,16,48,43344.0,1.512490683845176,4,3,3726.0,431,37
1249,80,RL,0.0,19690,Pave,None,Edwards,1966,Plywood,Plywood,None,0.0,CBlock,TA,1575,626,0,2201,0.0,0.0,2,8,8,Attchd,Gd,Y,586,WD ,274970,16,42,16728.0,0.9074944103071056,4,4,3456.0,236,40
1250,120,RL,43.0,3182,Pave,None,Blmngtn,2006,VinylSd,VinylSd,BrkFace,16.0,PConc,TA,1220,0,0,1220,0.0,0.0,2,5,8,Attchd,TA,Y,100,WD ,180000,12,35,29184.0,1.512490683845176,4,4,7146.0,16,4
1251,70,RM,60.0,9600,Pave,None,OldTown,2005,MetalSd,MetalSd,None,0.0,BrkTil,TA,689,689,0,1378,0.0,0.0,2,7,8,Detchd,TA,N,0,WD ,161000,15,63,4134.0,1.512490683845176,4,4,2160.0,0,80
1252,20,RL,60.0,11100,Pave,None,Edwards,2006,MetalSd,MetalSd,None,0.0,CBlock,None,930,0,0,930,0.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,84900,9,28,0.0,1.512490683845176,4,0,924.0,0,64
1253,190,RL,70.0,13587,Pave,None,NAmes,1958,MetalSd,MetalSd,None,0.0,CBlock,TA,988,0,0,988,1.0,0.0,1,5,8,Attchd,TA,Y,0,WD ,119000,9,25,14592.0,0.9074944103071056,3,0,792.0,0,52
1254,20,RL,85.0,11447,Pave,None,Timber,2006,VinylSd,VinylSd,BrkFace,674.0,PConc,TA,1964,0,0,1964,1.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,370000,12,40,44781.0,1.512490683845176,4,4,24084.0,265,3
1255,20,RL,64.0,7242,Pave,None,CollgCr,2006,VinylSd,VinylSd,None,0.0,PConc,TA,1270,0,0,1270,0.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,175900,12,35,10160.0,1.512490683845176,4,0,6288.0,96,2
1256,90,RL,64.0,7018,Pave,None,SawyerW,1979,Plywood,Plywood,None,0.0,Slab,None,1120,1120,0,2240,0.0,0.0,2,12,8,Detchd,TA,Y,154,WD ,142953,9,25,0.0,0.9074944103071056,6,0,3168.0,0,30
1257,120,RL,50.0,9466,Pave,None,Veenker,1995,BrkFace,BrkFace,None,0.0,PConc,TA,1494,0,0,1494,1.0,0.0,1,5,8,Attchd,TA,Y,0,WD ,279700,12,40,30003.0,1.512490683845176,4,4,8604.0,247,13
1258,20,RL,70.0,8400,Pave,None,NAmes,1957,BrkFace,BrkFace,None,0.0,CBlock,TA,1364,0,0,1364,0.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,132000,9,25,9432.0,1.2099925470761408,3,4,1986.0,60,49
1259,60,RL,0.0,11050,Pave,None,CollgCr,2000,VinylSd,VinylSd,BrkFace,204.0,PConc,TA,1476,677,0,2153,1.0,0.0,2,8,8,Attchd,TA,Y,253,WD ,313000,12,45,25184.0,1.512490683845176,5,10,19872.0,142,9
1260,50,C (all),60.0,11040,Pave,None,IDOTRR,1950,MetalSd,MetalSd,None,0.0,CBlock,TA,897,439,0,1336,0.0,0.0,1,7,8,CarPort,TA,Y,0,COD,108000,9,24,3822.0,1.2099925470761408,3,0,1710.0,47,86
1261,60,RL,60.0,6931,Pave,None,Edwards,2004,VinylSd,VinylSd,Stone,92.0,PConc,TA,760,896,0,1656,0.0,0.0,2,7,8,BuiltIn,TA,Y,178,WD ,165400,12,35,5968.0,1.512490683845176,4,4,7146.0,128,5
1262,60,RL,65.0,12438,Pave,None,CollgCr,1995,VinylSd,VinylSd,BrkFace,68.0,PConc,TA,795,704,0,1499,0.0,0.0,2,6,8,Attchd,TA,Y,413,WD ,187000,12,30,6248.0,1.512490683845176,4,3,5676.0,91,11
1263,60,RL,174.0,15138,Pave,None,NoRidge,1996,VinylSd,VinylSd,BrkFace,506.0,PConc,TA,1490,1304,0,2794,1.0,0.0,2,9,8,Attchd,TA,Y,0,WD ,403000,12,40,13074.0,1.512490683845176,5,3,21870.0,146,14
1264,60,RL,0.0,12046,Pave,None,NWAmes,1976,Plywood,Plywood,BrkFace,298.0,CBlock,TA,1118,912,0,2030,0.0,0.0,2,8,8,Attchd,TA,Y,0,WD ,195000,9,36,4932.0,0.9074944103071056,4,3,9918.0,224,31
1265,80,RL,100.0,9600,Pave,None,NAmes,1961,WdShing,Wd Shng,BrkFace,291.0,CBlock,TA,1254,0,0,1254,1.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,158500,9,30,19524.0,0.9074944103071056,3,4,6300.0,168,46
1266,60,RL,90.0,11367,Pave,None,CollgCr,2002,VinylSd,VinylSd,BrkFace,210.0,PConc,TA,1091,898,0,1989,1.0,0.0,2,7,8,Attchd,TA,Y,199,WD ,255000,12,40,15176.0,1.512490683845176,4,4,10548.0,60,4
1267,20,RL,56.0,26073,Pave,None,Crawfor,1956,BrkFace,MetalSd,None,0.0,PConc,TA,1898,0,0,1898,0.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,236500,9,25,11388.0,1.512490683845176,3,6,2904.0,51,52
1268,20,RL,65.0,7150,Pave,None,NAmes,1966,HdBoard,HdBoard,BrkFace,52.0,CBlock,TA,988,0,0,988,1.0,0.0,1,5,8,Detchd,TA,Y,0,WD ,129250,9,30,6653.0,0.9074944103071056,3,0,1080.0,0,41
1269,20,RL,100.0,15602,Pave,None,Crawfor,1997,BrkFace,Wd Sdng,None,0.0,CBlock,TA,1801,0,0,1801,1.0,0.0,2,6,8,Attchd,TA,Y,0,WD ,289000,9,56,11500.0,0.9074944103071056,3,6,8712.0,215,51
1270,90,RL,76.0,10260,Pave,None,Mitchel,1976,Plywood,Plywood,None,0.0,CBlock,None,936,936,0,1872,0.0,0.0,2,8,8,Attchd,TA,Y,0,WD ,100000,9,20,0.0,0.9074944103071056,6,0,2904.0,0,32
1271,60,RL,0.0,12728,Pave,None,CollgCr,2001,VinylSd,VinylSd,BrkFace,256.0,PConc,TA,1531,908,0,2439,1.0,0.0,2,7,8,Attchd,TA,Y,184,WD ,275000,12,40,22100.0,1.512490683845176,4,3,10080.0,121,6
1272,60,RL,96.0,11690,Pave,None,CollgCr,2000,VinylSd,VinylSd,BrkFace,192.0,PConc,TA,886,878,0,1764,0.0,0.0,2,7,8,Attchd,TA,Y,120,WD ,207000,12,40,20400.0,1.512490683845176,4,3,3360.0,29,9
1273,20,RL,71.0,9230,Pave,None,NAmes,1998,MetalSd,MetalSd,BrkFace,166.0,CBlock,TA,1200,0,0,1200,1.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,146000,9,40,10368.0,1.2099925470761408,4,0,5304.0,64,41
1274,160,RM,21.0,1890,Pave,None,BrDale,1972,HdBoard,HdBoard,BrkFace,380.0,CBlock,TA,494,536,0,1030,0.0,0.0,1,6,8,Detchd,TA,Y,0,WD ,116000,9,42,3528.0,1.512490683845176,3,0,792.0,0,34
1275,60,RL,0.0,9375,Pave,None,CollgCr,1998,VinylSd,VinylSd,BrkFace,573.0,PConc,TA,1057,977,0,2034,1.0,0.0,2,8,8,Attchd,TA,Y,576,WD ,219500,9,35,9934.0,1.512490683845176,4,0,7740.0,36,12
1276,120,RL,48.0,3480,Pave,None,NridgHt,2003,VinylSd,VinylSd,Stone,163.0,PConc,TA,1405,0,0,1405,0.0,0.0,2,6,8,Attchd,TA,Y,148,WD ,173000,12,35,11240.0,1.512490683845176,4,3,5736.0,36,6
1277,20,RL,0.0,17140,Pave,None,Edwards,1956,VinylSd,VinylSd,None,0.0,CBlock,TA,1229,0,0,1229,0.0,0.0,1,6,8,Attchd,TA,Y,0,WD ,135000,9,24,8922.0,1.512490683845176,3,0,1704.0,0,53
1278,60,RL,70.0,8749,Pave,None,CollgCr,2003,VinylSd,VinylSd,None,0.0,PConc,TA,992,940,0,1932,1.0,0.0,2,7,8,Attchd,TA,Y,0,WD ,213000,12,35,9140.0,1.512490683845176,4,4,7320.0,120,4
1279,20,RL,91.0,11375,Pave,None,Sawyer,1995,VinylSd,VinylSd,None,0.0,CBlock,TA,1299,0,0,1299,0.0,0.0,1,6,8,Attchd,TA,Y,81,WD ,150000,9,30,5802.0,0.9074944103071056,4,3,2964.0,0,53
1280,120,RL,53.0,3922,Pave,None,Blmngtn,2007,VinylSd,VinylSd,BrkFace,72.0,PConc,TA,1402,0,0,1402,0.0,2.0,0,7,8,Attchd,TA,Y,120,New,194201,12,35,37740.0,1.512490683845176,4,4,17496.0,16,1
1281,120,RL,43.0,3182,Pave,None,Blmngtn,2006,VinylSd,VinylSd,BrkFace,16.0,PConc,TA,1504,0,0,1504,0.0,0.0,2,7,8,Attchd,TA,Y,156,WD ,181000,12,35,10800.0,1.512490683845176,4,4,8226.0,0,4
1282,20,RL,75.0,9750,Pave,None,NAmes,1958,MetalSd,MetalSd,BrkFace,243.0,CBlock,TA,1442,0,0,1442,0.0,0.0,1,7,8,Attchd,TA,Y,0,COD,157900,9,36,8652.0,1.2099925470761408,3,0,1806.0,0,49
1283,60,RL,72.0,13426,Pave,None,CollgCr,2000,VinylSd,VinylSd,None,0.0,PConc,TA,951,828,0,1779,1.0,0.0,2,7,8,Attchd,TA,Y,208,WD ,217000,12,35,13428.0,1.512490683845176,4,3,10548.0,107,7
1284,60,FV,85.0,10574,Pave,None,Somerst,2006,VinylSd,VinylSd,None,0.0,PConc,TA,1082,871,0,1953,0.0,0.0,2,9,8,Attchd,TA,Y,160,WD ,252000,12,40,17312.0,1.512490683845176,4,4,18774.0,50,4
1285,60,RL,70.0,8726,Pave,None,CollgCr,2002,VinylSd,VinylSd,None,0.0,PConc,TA,872,1037,0,1909,0.0,0.0,2,8,8,BuiltIn,TA,Y,0,WD ,197000,12,35,6976.0,1.512490683845176,4,0,6348.0,108,4
